symbol,event_date,is_sec8k_event,pre_window_start,pre_window_end,pre_window_days,baseline_lookback_days,pre_window_return,pre_window_abs_return,pre_window_volume_ratio,provider_query_performed,market_data_downloaded,source
CRMD,2024-07-09,False,2024-07-01,2024-07-08,5,20,-0.023364486,0.023364486,0.8716997,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-10,False,2024-07-02,2024-07-09,5,20,0.0436893204,0.0436893204,0.96468133,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-11,False,2024-07-03,2024-07-10,5,20,0.0774818402,0.0774818402,0.96468133,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-12,False,2024-07-05,2024-07-11,5,20,0.1917475728,0.1917475728,1.27594387,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-15,False,2024-07-08,2024-07-12,5,20,0.1435406699,0.1435406699,1.29125435,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-16,False,2024-07-09,2024-07-15,5,20,0.1395348837,0.1395348837,1.11935019,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-17,False,2024-07-10,2024-07-16,5,20,0.1235955056,0.1235955056,1.09345201,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-18,False,2024-07-11,2024-07-17,5,20,-0.0122199593,0.0122199593,1.09345201,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-19,False,2024-07-12,2024-07-18,5,20,-0.0251046025,0.0251046025,0.96172255,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-22,False,2024-07-15,2024-07-19,5,20,-0.0510204082,0.0510204082,0.9520846,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-23,False,2024-07-16,2024-07-22,5,20,-0.052,0.052,0.97227998,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-24,False,2024-07-17,2024-07-23,5,20,-0.0041237113,0.0041237113,0.93704764,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-25,False,2024-07-18,2024-07-24,5,20,0.0236051502,0.0236051502,0.81371478,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-26,False,2024-07-19,2024-07-25,5,20,-0.0021505376,0.0021505376,1.00641006,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-29,False,2024-07-22,2024-07-26,5,20,-0.0421940928,0.0421940928,1.01231746,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-30,False,2024-07-23,2024-07-29,5,20,-0.0310559006,0.0310559006,1.16076527,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-07-31,False,2024-07-24,2024-07-30,5,20,-0.0377358491,0.0377358491,1.1539916,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-01,False,2024-07-25,2024-07-31,5,20,-0.0129310345,0.0129310345,1.43261286,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-02,False,2024-07-26,2024-08-01,5,20,-0.0176211454,0.0176211454,1.42594252,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-05,False,2024-07-29,2024-08-02,5,20,-0.0811965812,0.0811965812,1.42594252,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-06,False,2024-07-30,2024-08-05,5,20,-0.1132897603,0.1132897603,1.42594252,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-07,False,2024-07-31,2024-08-06,5,20,-0.1168122271,0.1168122271,1.39435624,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-08,False,2024-08-01,2024-08-07,5,20,-0.1165919283,0.1165919283,0.96726844,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-09,False,2024-08-02,2024-08-08,5,20,-0.0697674419,0.0697674419,0.96049852,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-12,False,2024-08-05,2024-08-09,5,20,-0.0614250614,0.0614250614,0.85973033,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-13,False,2024-08-06,2024-08-12,5,20,-0.1001236094,0.1001236094,0.85973033,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-14,True,2024-08-07,2024-08-13,5,20,-0.0406091371,0.0406091371,0.96049852,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-15,False,2024-08-08,2024-08-14,5,20,0.2275,0.2275,1.14663989,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-16,False,2024-08-09,2024-08-15,5,20,0.2329842932,0.2329842932,1.25713739,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-19,False,2024-08-12,2024-08-16,5,20,0.3186813187,0.3186813187,1.60478824,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-20,False,2024-08-13,2024-08-19,5,20,0.3677248677,0.3677248677,1.75152848,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-21,False,2024-08-14,2024-08-20,5,20,0.0224032587,0.0224032587,1.75152848,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-22,False,2024-08-15,2024-08-21,5,20,0.0636942675,0.0636942675,1.48383694,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-23,False,2024-08-16,2024-08-22,5,20,0.0791666667,0.0791666667,1.0901998,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-26,False,2024-08-19,2024-08-23,5,20,0.0928433269,0.0928433269,1.04659181,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-27,False,2024-08-20,2024-08-26,5,20,0.2470119522,0.2470119522,1.01867632,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-28,False,2024-08-21,2024-08-27,5,20,0.2315369261,0.2315369261,1.58575624,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-29,False,2024-08-22,2024-08-28,5,20,0.2065637066,0.2065637066,1.58575624,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-08-30,False,2024-08-23,2024-08-29,5,20,0.0743362832,0.0743362832,1.58575624,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-03,False,2024-08-26,2024-08-30,5,20,-0.0031948882,0.0031948882,1.10672619,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-04,False,2024-08-27,2024-09-03,5,20,-0.0534846029,0.0534846029,1.10672619,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-05,False,2024-08-28,2024-09-04,5,20,-0.0784,0.0784,1.10672619,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-06,False,2024-08-29,2024-09-05,5,20,-0.0609555189,0.0609555189,1.16485337,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-09,False,2024-08-30,2024-09-06,5,20,-0.0769230769,0.0769230769,1.12696951,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-10,False,2024-09-03,2024-09-09,5,20,-0.0410958904,0.0410958904,1.26731046,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-11,False,2024-09-04,2024-09-10,5,20,0.0989583333,0.0989583333,1.26731046,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-12,False,2024-09-05,2024-09-11,5,20,0.201754386,0.201754386,1.93964731,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-13,False,2024-09-06,2024-09-12,5,20,0.1666666667,0.1666666667,1.86793233,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-16,False,2024-09-09,2024-09-13,5,20,0.2446428571,0.2446428571,1.80319779,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-17,False,2024-09-10,2024-09-16,5,20,0.1153238547,0.1153238547,1.76409511,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-18,False,2024-09-11,2024-09-17,5,20,0.0525547445,0.0525547445,1.57784975,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-19,False,2024-09-12,2024-09-18,5,20,0.0788690476,0.0788690476,1.49844388,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-20,False,2024-09-13,2024-09-19,5,20,0.0057388809,0.0057388809,1.49844388,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-23,False,2024-09-16,2024-09-20,5,20,0.045325779,0.045325779,1.43974834,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-24,False,2024-09-17,2024-09-23,5,20,0.012482663,0.012482663,1.30633747,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-25,False,2024-09-18,2024-09-24,5,20,0.035862069,0.035862069,1.30060261,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-26,False,2024-09-19,2024-09-25,5,20,0.0984308131,0.0984308131,1.31099502,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-27,False,2024-09-20,2024-09-26,5,20,0.1151761518,0.1151761518,1.12414155,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-09-30,False,2024-09-23,2024-09-27,5,20,0.102739726,0.102739726,0.79079353,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-01,False,2024-09-24,2024-09-30,5,20,0.0758988016,0.0758988016,0.77391805,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-02,False,2024-09-25,2024-10-01,5,20,0.0532467532,0.0532467532,0.84389666,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-03,False,2024-09-26,2024-10-02,5,20,0.0048602673,0.0048602673,0.77391805,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-04,False,2024-09-27,2024-10-03,5,20,0.0298136646,0.0298136646,0.627485,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-07,False,2024-09-30,2024-10-04,5,20,0.1014851485,0.1014851485,0.70800516,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-08,False,2024-10-01,2024-10-07,5,20,0.130702836,0.130702836,0.71290037,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-09,False,2024-10-02,2024-10-08,5,20,0.1729141475,0.1729141475,1.00552,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-10,False,2024-10-03,2024-10-09,5,20,0.205066345,0.205066345,1.01423368,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-11,False,2024-10-04,2024-10-10,5,20,0.093258427,0.093258427,1.01423368,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-14,False,2024-10-07,2024-10-11,5,20,0.1046892039,0.1046892039,0.98453243,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-15,False,2024-10-08,2024-10-14,5,20,0.0371134021,0.0371134021,0.95071107,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-16,False,2024-10-09,2024-10-15,5,20,0.011011011,0.011011011,0.55799367,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-17,False,2024-10-10,2024-10-16,5,20,0.0791366906,0.0791366906,0.55799367,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-18,False,2024-10-11,2024-10-17,5,20,0.0355380059,0.0355380059,0.57002624,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-21,False,2024-10-14,2024-10-18,5,20,0.092445328,0.092445328,0.59704745,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-22,False,2024-10-15,2024-10-21,5,20,0.1118811881,0.1118811881,0.62559438,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-23,False,2024-10-16,2024-10-22,5,20,0.1428571429,0.1428571429,0.71611522,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-24,False,2024-10-17,2024-10-23,5,20,0.1839847474,0.1839847474,0.84713379,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-25,False,2024-10-18,2024-10-24,5,20,0.1337579618,0.1337579618,1.38771959,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-28,False,2024-10-21,2024-10-25,5,20,0.1576135352,0.1576135352,2.0786507,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-29,False,2024-10-22,2024-10-28,5,20,0.1316666667,0.1316666667,2.41146441,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-30,True,2024-10-23,2024-10-29,5,20,0.0442834138,0.0442834138,2.39010567,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-10-31,False,2024-10-24,2024-10-30,5,20,-0.2134831461,0.2134831461,2.39010567,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-01,False,2024-10-25,2024-10-31,5,20,-0.2307692308,0.2307692308,2.39010567,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-04,False,2024-10-28,2024-11-01,5,20,-0.264359352,0.264359352,2.90120896,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-05,False,2024-10-29,2024-11-04,5,20,-0.2606013878,0.2606013878,2.54077353,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-06,False,2024-10-30,2024-11-05,5,20,0.0306122449,0.0306122449,2.18630559,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-07,False,2024-10-31,2024-11-06,5,20,0.032,0.032,2.07004287,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-08,False,2024-11-01,2024-11-07,5,20,0.0750750751,0.0750750751,1.74750393,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-11,False,2024-11-04,2024-11-08,5,20,0.2095933264,0.2095933264,1.14381419,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-12,False,2024-11-05,2024-11-11,5,20,0.196039604,0.196039604,1.11253203,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-13,False,2024-11-06,2024-11-12,5,20,0.1308139535,0.1308139535,0.88885956,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-14,False,2024-11-07,2024-11-13,5,20,0.0567970205,0.0567970205,0.81243799,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-15,False,2024-11-08,2024-11-14,5,20,-0.0517241379,0.0517241379,0.81243799,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-18,False,2024-11-11,2024-11-15,5,20,-0.1448675497,0.1448675497,0.80196462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-19,False,2024-11-12,2024-11-18,5,20,-0.0642673522,0.0642673522,0.80196462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-20,False,2024-11-13,2024-11-19,5,20,-0.0246696035,0.0246696035,0.80196462,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-21,False,2024-11-14,2024-11-20,5,20,-0.0236363636,0.0236363636,0.63377398,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-22,False,2024-11-15,2024-11-21,5,20,0.0,0.0,0.59208409,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-25,False,2024-11-18,2024-11-22,5,20,-0.0879120879,0.0879120879,0.50375502,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-26,False,2024-11-19,2024-11-25,5,20,-0.1011743451,0.1011743451,0.50375502,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-27,False,2024-11-20,2024-11-26,5,20,-0.0893854749,0.0893854749,0.50375502,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-11-29,False,2024-11-21,2024-11-27,5,20,-0.0338818974,0.0338818974,0.62591454,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-02,False,2024-11-22,2024-11-29,5,20,0.0080321285,0.0080321285,0.67314676,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-03,False,2024-11-25,2024-12-02,5,20,-0.0050251256,0.0050251256,0.68998765,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-04,False,2024-11-26,2024-12-03,5,20,0.0071574642,0.0071574642,0.64417457,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-05,False,2024-11-27,2024-12-04,5,20,-0.0300601202,0.0300601202,0.63551182,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-06,False,2024-11-29,2024-12-05,5,20,-0.0338645418,0.0338645418,0.51407107,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-09,False,2024-12-02,2024-12-06,5,20,-0.0444444444,0.0444444444,0.6008482,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-10,False,2024-12-03,2024-12-09,5,20,-0.0507614213,0.0507614213,0.64775733,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-11,False,2024-12-04,2024-12-10,5,20,-0.0516528926,0.0516528926,0.72720143,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-12,False,2024-12-05,2024-12-11,5,20,-0.0175257732,0.0175257732,0.7710586,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-13,False,2024-12-06,2024-12-12,5,20,-0.0708245243,0.0708245243,0.78023783,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-16,False,2024-12-09,2024-12-13,5,20,-0.0930481283,0.0930481283,1.04719489,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-17,False,2024-12-10,2024-12-16,5,20,-0.0958605664,0.0958605664,1.13781288,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-18,False,2024-12-11,2024-12-17,5,20,-0.1038824764,0.1038824764,1.19008406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-19,False,2024-12-12,2024-12-18,5,20,-0.0546075085,0.0546075085,1.14593277,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-20,False,2024-12-13,2024-12-19,5,20,0.0448113208,0.0448113208,1.19008406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-23,False,2024-12-16,2024-12-20,5,20,0.0325301205,0.0325301205,1.79124429,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-24,False,2024-12-17,2024-12-23,5,20,-0.0245901639,0.0245901639,1.10174292,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-26,False,2024-12-18,2024-12-24,5,20,-0.0024067389,0.0024067389,1.13781736,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-27,False,2024-12-19,2024-12-26,5,20,-0.0406320542,0.0406320542,1.05909682,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-30,False,2024-12-20,2024-12-27,5,20,-0.0431738623,0.0431738623,0.65142544,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2024-12-31,False,2024-12-23,2024-12-30,5,20,-0.0276110444,0.0276110444,0.61790052,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-02,False,2024-12-24,2024-12-31,5,20,-0.0217129071,0.0217129071,0.61245461,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-03,False,2024-12-26,2025-01-02,5,20,-0.0329411765,0.0329411765,0.89908083,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-06,False,2024-12-27,2025-01-03,5,20,-0.0024390244,0.0024390244,0.91359543,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-07,True,2024-12-30,2025-01-06,5,20,-0.0222222222,0.0222222222,0.95549521,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-08,False,2024-12-31,2025-01-07,5,20,0.290998767,0.290998767,1.22647614,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-10,False,2025-01-02,2025-01-08,5,20,0.3150851582,0.3150851582,1.22647614,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-13,False,2025-01-03,2025-01-10,5,20,0.369193154,0.369193154,2.47696477,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-14,False,2025-01-06,2025-01-13,5,20,0.3901515152,0.3901515152,2.47696477,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-15,False,2025-01-07,2025-01-14,5,20,0.0716332378,0.0716332378,2.47696477,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-16,False,2025-01-08,2025-01-15,5,20,0.1008325624,0.1008325624,1.46160679,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-17,False,2025-01-10,2025-01-16,5,20,0.1383928571,0.1383928571,1.38330423,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-21,False,2025-01-13,2025-01-17,5,20,0.1053587648,0.1053587648,1.34097477,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-22,False,2025-01-14,2025-01-21,5,20,0.1131907308,0.1131907308,1.34036868,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-23,False,2025-01-15,2025-01-22,5,20,0.0336134454,0.0336134454,1.31532231,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-24,False,2025-01-16,2025-01-23,5,20,-0.0352941176,0.0352941176,1.28825498,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-27,False,2025-01-17,2025-01-24,5,20,0.0205423172,0.0205423172,1.18670702,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-28,False,2025-01-21,2025-01-27,5,20,-0.0088070456,0.0088070456,1.05671239,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-29,False,2025-01-22,2025-01-28,5,20,-0.018699187,0.018699187,0.94690227,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-30,False,2025-01-23,2025-01-29,5,20,-0.0821138211,0.0821138211,1.28844861,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-01-31,False,2025-01-24,2025-01-30,5,20,-0.116747182,0.116747182,1.30680037,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-03,False,2025-01-27,2025-01-31,5,20,-0.1680129241,0.1680129241,1.42091755,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-04,False,2025-01-28,2025-02-03,5,20,-0.1756420878,0.1756420878,1.20330777,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-05,False,2025-01-29,2025-02-04,5,20,-0.0611160319,0.0611160319,0.98032625,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-06,False,2025-01-30,2025-02-05,5,20,-0.0264357338,0.0264357338,0.86168808,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-07,False,2025-01-31,2025-02-06,5,20,0.0194174757,0.0194174757,0.76196567,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-10,False,2025-02-03,2025-02-07,5,20,0.0211055276,0.0211055276,0.68005359,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-11,False,2025-02-04,2025-02-10,5,20,-0.029245283,0.029245283,0.61855406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-12,False,2025-02-05,2025-02-11,5,20,-0.0646067416,0.0646067416,0.57200076,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-13,False,2025-02-06,2025-02-12,5,20,-0.0333333333,0.0333333333,0.57200076,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-14,False,2025-02-07,2025-02-13,5,20,0.0275590551,0.0275590551,0.56384513,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-18,False,2025-02-10,2025-02-14,5,20,0.0398445092,0.0398445092,0.57477735,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-19,False,2025-02-11,2025-02-18,5,20,0.0640640641,0.0640640641,0.59007905,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-20,False,2025-02-12,2025-02-19,5,20,0.0916256158,0.0916256158,0.64907605,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-21,False,2025-02-13,2025-02-20,5,20,0.0363984674,0.0363984674,0.72010731,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-24,False,2025-02-14,2025-02-21,5,20,-0.053271028,0.053271028,0.76671053,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-25,False,2025-02-18,2025-02-24,5,20,-0.0498588899,0.0498588899,0.87535653,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-26,False,2025-02-19,2025-02-25,5,20,-0.071299639,0.071299639,0.98561507,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-27,False,2025-02-20,2025-02-26,5,20,-0.0258780037,0.0258780037,0.92216846,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-02-28,False,2025-02-21,2025-02-27,5,20,0.011846002,0.011846002,0.92005421,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-03,False,2025-02-24,2025-02-28,5,20,0.0257425743,0.0257425743,0.95401162,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-04,False,2025-02-25,2025-03-03,5,20,-0.0680272109,0.0680272109,0.94064781,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-05,False,2025-02-26,2025-03-04,5,20,-0.0654648956,0.0654648956,0.97264205,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-06,False,2025-02-27,2025-03-05,5,20,-0.0136585366,0.0136585366,1.01456575,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
CRMD,2025-03-07,False,2025-02-28,2025-03-06,5,20,-0.083976834,0.083976834,0.96049128,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
